name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
grf_p40_s03_r1,0.3994626998901367,317063.84375,0.1511878222227096,2.7886402453526,1.2015131822169511,0.33246634810370956,56.91401269061761,False
grf_p40_s03_r2,0.3985109329223633,317268.3125,0.151285320520401,2.8093852718997083,1.1267661514326108,0.353676698945635,59.89278641477711,False
grf_p40_s03_r3,0.3988385200500488,312334.59375,0.1489327400922775,2.6681158926269104,1.1545810110047456,0.3454400481634194,56.726729367516505,False
grf_p40_s03_r4,0.3989710807800293,317268.5625,0.1512854397296905,2.761290590701428,1.152600963443089,0.34614848801462844,58.25861402184754,False
grf_p40_s05_r0,0.3993244171142578,185367.0,0.0883898735046386,2.32217240253296,1.245286594605476,0.3206686869063818,46.374067952614,False
grf_p40_s05_r1,0.397989273071289,187515.875,0.0894145369529724,2.6234614149839364,1.1328379706381309,0.35132056250471594,56.818958183722046,False
grf_p40_s05_r2,0.3995270729064941,189264.5,0.0902483463287353,2.957044385564962,1.097377123657752,0.36407454127966477,62.88939290141594,False
grf_p40_s05_r3,0.3978838920593261,188905.828125,0.0900773182511329,2.6593666230850577,1.0839324619687012,0.3670744313134291,59.24095412195325,False
grf_p40_s05_r4,0.3928923606872558,184916.015625,0.0881748273968696,2.560991620614648,1.067173710167415,0.3681615813283294,58.32966802479076,False
grf_p40_s08_r0,0.3992924690246582,120437.3046875,0.0574289821088314,3.6048133125870856,1.1796600748550201,0.3384809552647877,67.27541837642606,False
grf_p40_s08_r1,0.3987274169921875,117145.65625,0.0558594018220901,2.1155715802287216,1.1028447193660582,0.3615444767431862,47.87012977141497,False
grf_p40_s08_r2,0.3866462707519531,115953.28125,0.0552908331155777,2.3239773308407354,1.1258886546618616,0.34341430580280136,51.55337189736899,False
grf_p40_s08_r3,0.3957204818725586,113200.796875,0.0539783462882041,2.8048522900088626,1.2423183628705434,0.31853387480983,55.708242915472105,False
grf_p40_s08_r4,0.3968486785888672,115847.84375,0.0552405565977096,2.194815469019028,1.2788998296424061,0.31030473958216903,41.73087224439829,False
grf_p40_s12_r0,0.3991432189941406,76568.484375,0.0365106984972953,2.5859687369329865,1.221257814345857,0.32682961312958636,52.77368218324655,False
grf_p40_s12_r1,0.3905110359191894,69369.5,0.0330779552459716,1.841112350628564,0.8993399824964579,0.43421958716344233,51.15235731326124,False
grf_p40_s12_r2,0.4000000953674316,78148.953125,0.0372643247246742,2.652468901525816,1.0682957494758412,0.37442823821370763,59.72447598306202,False
grf_p40_s12_r3,0.3936123847961426,68268.0,0.0325527191162109,4.82160628473463,1.4404026627347546,0.2732655214957937,70.12608293433003,False
grf_p40_s12_r4,0.3807535171508789,61838.87109375,0.0294870715588331,1.5435374175099477,1.318886886738063,0.2886930797322411,14.55426530147183,False
grf_p55_s03_r0,0.5499677658081055,324765.6875,0.1548603475093841,1.7911988146094389,1.1996111914821637,0.4584550141855546,33.0274684363426,False
grf_p55_s03_r1,0.5496010780334473,321378.25,0.1532450914382934,1.8166869193269368,1.0784476271291403,0.5096224092926067,40.63657223179139,False
grf_p55_s03_r2,0.549537181854248,322316.96875,0.1536927074193954,1.7899682278402147,1.2053078039545329,0.45593099127978265,32.66317327828418,False
grf_p55_s03_r3,0.5499558448791504,327888.0625,0.1563492119312286,1.7410269190844576,1.134786411421354,0.48463379482163016,34.82085779477226,False
grf_p55_s03_r4,0.5497798919677734,320438.875,0.1527971625328064,1.7815523908590831,1.0787364163996183,0.509651740322918,39.44963830788943,False
grf_p55_s05_r0,0.5497426986694336,190959.859375,0.0910567566752433,1.7503502182094586,1.1866567747516836,0.46327018086967153,32.20460897444923,False
grf_p55_s05_r1,0.549896240234375,193787.59375,0.0924051254987716,1.7913295661157298,1.0961046144899735,0.5016822600370552,38.81055528677859,False
grf_p55_s05_r2,0.5497183799743652,193565.21875,0.0922990888357162,1.7743026219308755,1.1190179238971516,0.49125073712839795,36.93195793852876,False
grf_p55_s05_r3,0.5497560501098633,194224.703125,0.0926135554909706,1.6901478585091518,1.1377963348497186,0.483176147849409,32.680662870919015,False
